address,decimals,name,symbol
0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe,18,DSLA,DSLA
0xdf5e0e81dff6faf3a7e52ba697820c5e32d806a8,18,Curve.fi yDAI/yUSDC/yUSDT/yTUSD,yDAI+yUSDC+yUSDT+yTUSD
0x8290333cef9e6d528dd5618fb97a76f268f3edd4,18,Ankr Network,ANKR
0x89ee58af4871b474c30001982c3d7439c933c838,18,yfBETA,YFBETA
0x5befbb272290dd5b8521d4a938f6c4757742c430,18,Xfinance,XFI
0x226f7b842e0f0120b7e194d05432b3fd14773a9d,18,UNION Protocol Governance Token,UNN
0x1c9922314ed1415c95b9fd453c3818fd41867d0b,18,TOWER,TOWER
0xb8baa0e4287890a5f79863ab62b7f175cecbd433,18,Swerve DAO Token,SWRV
0xfe9a29ab92522d14fc65880d817214261d8479ae,18,SnowSwap,SNOW
0x3c03b4ec9477809072ff9cc9292c9b25d4a8e6c6,18,PolkaCover,CVR
0x70401dfd142a16dc7031c56e862fc88cb9537ce0,18,Bird.Money,BIRD
0xa117000000f279d81a1d3cc75430faa017fa5a2e,18,Aragon Network Token,ANT
0xf911a7ec46a2c6fa49193212fe4a2a9b95851c27,9,Antiample,XAMP
0xf938424f7210f31df2aee3011291b658f872e91e,18,VISOR,VISR
0x90de74265a416e1393a450752175aed98fe11517,18,Unlock Discount Token,UDT
0xaf9f549774ecedbd0966c52f250acc548d3f36e5,18,Rio Fuel Token,RFuel
0x519c1001d550c0a1dae7d1fc220f7d14c2a521bb,18,Polkaswap,PSWAP
0xb1f66997a5760428d3a87d68b90bfe0ae64121cc,18,LuaToken,LUA
0x38a94e92a19e970c144ded0b2dd47278ca11cc1f,9,Falcon 9,F9
0xbd2f0cd039e0bfcf88901c98c0bfac5ab27566e3,18,Dynamic Set Dollar,DSD
0xfbeea1c75e4c4465cb2fccc9c6d6afe984558e20,18,DuckDaoDime,DDIM
0x817bbdbc3e8a1204f3691d14bb44992841e3db35,18,CudosToken,CUDOS
0x6b0b3a982b4634ac68dd83a4dbf02311ce324181,18,Artificial Liquid Intelligence Token,ALI
0xcee1d3c3a02267e37e6b373060f79d5d7b9e1669,18,yffi.finance,YFFI
0xe4815ae53b124e7263f08dcdbbb757d41ed658c6,18,Zks,ZKS
0x0aacfbec6a24756c20d41914f2caba817c0d8521,18,YAM,YAM
0xf29e46887ffae92f1ff87dfe39713875da541373,18,UniCrypt,UNC
0x549020a9cb845220d66d3e9c6d9f9ef61c981102,18,SIDUS,SIDUS
0x8b39b70e39aa811b69365398e0aace9bee238aeb,18,PolkaFoundry,PKF
0x1cbb83ebcd552d5ebf8131ef8c9cd9d9bab342bc,18,Non-Fungible Yearn,NFY
0xd084944d3c05cd115c09d072b9f44ba3e0e45921,18,Manifold Finance,FOLD
0xc1bfccd4c29813ede019d00d2179eea838a67703,9,Luffy Inu,LUFFY
0xf151980e7a781481709e8195744bf2399fb3cba4,18,FreewayToken,FWT
0x2e2f3246b6c65ccc4239c9ee556ec143a7e5de2c,18,yfi.mobi,YFIM
0xae1eaae3f627aaca434127644371b67b18444051,8,YOP,YOP
0x7bef710a5759d197ec0bf621c3df802c2d60d848,18,SPLYT SHOPX,SHOPX
0x3ea50b7ef6a7eaf7e966e2cb72b519c16557497c,9,Rocket Bunny,BUNNY
0x20d4db1946859e2adb0e5acc2eac58047ad41395,18,MOONEY,MOONEY
0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,18,Governance OHM,gOHM
0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,18,DODO bird,DODO
0xfb7b4564402e5500db5bb6d63ae671302777c75a,18,DEXTools,DEXT
0x3d658390460295fb963f54dc0899cfb1c30776df,8,CircuitsOfValue,Coval
0xda1e53e088023fe4d1dc5a418581748f52cbd1b8,9,Aidi Inu,AIDI
0x9b06d48e0529ecf05905ff52dd426ebec0ea3011,18,XSwap,XSP
0xd8912c10681d8b21fd3742244f44658dba12264e,18,Pluton,PLU
0xad4f86a25bbc20ffb751f2fac312a0b4d8f88c64,18,OptionRoom Token,ROOM
0x72e364f2abdc788b7e918bc238b21f109cd634d7,18,Metaverse Index,MVI
0x3593d125a4f7849a1b059e64f4517a86dd60c95d,18,MANTRA DAO,OM
0x8686525d6627a25c68de82c228448f43c97999f2,9,Lilly Finance,Ly
0x0954906da0bf32d5479e25f46056d22f08464cab,18,Index,INDEX
0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,18,Empty Set Dollar,ESD
0x656c00e1bcd96f256f224ad9112ff426ef053733,18,Efinity Token,EFI
0x77fba179c79de5b7653f68b5039af940ada60ce0,18,Ampleforth Governance,FORTH
0xaac41ec512808d64625576eddd580e7ea40ef8b2,18,gameswap.org,GSWAP
0x9ed8e7c9604790f7ec589f99b94361d8aab64e5e,18,Unistake,UNISTAKE
0x066798d9ef0833ccc719076dab77199ecbd178b0,18,SakeToken,SAKE
0x72e9d9038ce484ee986fea183f8d8df93f9ada13,18,SMARTCREDIT Token,SMARTCREDIT
0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,18,Pinakion,PNK
0xd26114cd6ee289accf82350c8d8487fedb8a0c07,18,OMGToken,OMG
0x20945ca1df56d237fd40036d47e866c7dccd2114,18,Nsure Network Token,Nsure
0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c,18,Neos Credits,NCR
0x71ab77b7dbb4fa7e017bc15090b2163221420282,18,Highstreet token,HIGH
0x793786e2dd4cc492ed366a94b88a3ff9ba5e7546,18,AXIA TOKEN (axiaprotocol.io),AXIAv3
0x7659ce147d0e714454073a5dd7003544234b6aa0,18,XCAD Token,XCAD
0xca7b3ba66556c4da2e2a9afef9c64f909a59430a,9,WOLVERINU,WOLVERINU
0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,18,Vow,VOW
0x3f7aff0ef20aa2e646290dfa4e67611b2220c597,9,Volt Inu,VOLT
0x24e89bdf2f65326b94e36978a7edeac63623dafa,18,Tiger King,TKING
0xae7ab96520de3a18e5e111b5eaab095312d7fe84,18,Liquid staked Ether 2.0,stETH
0xae697f994fc5ebc000f8e22ebffee04612f98a0d,18,LGCY Network,LGCY
0x5d8d9f5b96f4438195be9b99eee6118ed4304286,18,Cover Protocol,COVER
0xddb3422497e61e13543bea06989c0789117555c5,18,COTI Token,COTI
0xaec7e1f531bb09115103c53ba76829910ec48966,18,Blank Token,BLANK
0x10be9a8dae441d276a5027936c3aaded2d82bc15,18,https://unimex.network/,UMX
0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,18,Stake DAO Token,SDT
0x7865af71cf0b288b4e7f654f4f7851eb46a2b7f8,18,Sentivate,SNTVT
0x9534ad65fb398e27ac8f4251dae1780b989d136e,18,PYR Token,PYR
0x1ffe8a8177d3c261600a8bd8080d424d64b7fbc2,18,Metroverse,MET
0xc3771d47e2ab5a519e2917e61e23078d0c05ed7f,18,Gather,GTH
0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,9,GM,GM
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,18,Fetch,FET
0xfb130d93e49dca13264344966a611dc79a456bc5,18,DogeGF,DOGEGF
0xf3ae5d769e153ef72b4e3591ac004e89f48107a1,18,Deeper Network,DPR
0x08c32b0726c5684024ea6e141c50ade9690bbdcc,18,Stratos Token,STOS
0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,18,Indexed,NDX
0xd5281bb2d1ee94866b03a0fccdd4e900c8cb5091,9,HuskyToken,HUSKY
0xbd0a4bf098261673d5e6e600fd87ddcd756e6764,9,Hina Inu,HINA
0x96610186f3ab8d73ebee1cf950c750f3b1fb79c2,18,Enjinstarter,EJS
0x3597bfd533a99c9aa083587b074434e61eb0a258,8,DENT,DENT
0x67c597624b17b16fb77959217360b7cd18284253,9,Benchmark,MARK
0x5913d0f34615923552ee913dbe809f9f348e706e,18,BMJ Master Nodes,BMJ
0xcae72a7a0fd9046cf6b165ca54c9e3a3872109e0,18,AnRKey X,$ANRX
0x68a118ef45063051eac49c7e647ce5ace48a68a5,18,$BASED,$BASED
0x5dbcf33d8c2e976c6b560249878e6f1491bca25c,18,yearn Curve.fi yDAI/yUSDC/yUSDT/yTUSD,yyDAI+yUSDC+yUSDT+yTUSD
0x7b123f53421b1bf8533339bfbdc7c98aa94163db,18,dfohub,buidl
0x841fb148863454a3b3570f515414759be9091465,18,Shih Tzu,SHIH
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,18,Pundi X Token,NPXS
0xa1817b6d8d890f3943b61648992730373b71f156,9,Mongoose,MONGOOSE
0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,18,GraphLinq,GLQ
0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,18,Gods Unchained,GODS
0xfc979087305a826c2b2a0056cfaba50aad3e6439,18,DAFI Token,DAFI
0x668c50b1c7f46effbe3f242687071d7908aab00a,9,CoShi Inu,CoShi
0x7d85e23014f84e6e21d5663acd8751bef3562352,18,Axion,AXN
0x0c572544a4ee47904d54aaa6a970af96b6f00e1b,18,Wasder Token,WAS
0x3d3d35bb9bec23b06ca00fe472b50e7a4c692c30,18,Vidya,VIDYA
0xa693b19d2931d498c5b318df961919bb4aee87a5,6,UST (Wormhole),UST
0x8798249c2e607446efb7ad49ec89dd1865ff4272,18,SushiBar,xSUSHI
0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,18,SKALE,SKL
0xe17f017475a709de58e976081eb916081ff4c9d5,9,RMPL,RMPL
0x56a980328aee33aabb540a02e002c8323326bf36,9,POODLE,POODL
0xa49d7499271ae71cd8ab9ac515e6694c755d400c,18,Mute.io,MUTE
0x0417912b3a7af768051765040a55bb0925d4ddcf,18,Liquidity Dividends Protocol,LID
0x607c794cda77efb21f8848b7910ecf27451ae842,18,DeFiPIE Token,PIE
0xc36f33a94d371ef4dfbeae8d50d3520ac02a41de,18,yfi.group,YFIG
0x27702a26126e0b3702af63ee09ac4d1a084ef628,18,aleph.im v2,ALEPH
0xaba8cac6866b83ae4eec97dd07ed254282f6ad8a,24,YAMv2,YAMv2
0x31024a4c3e9aeeb256b825790f5cb7ac645e7cd5,3,Xiotri,XIOT
0x1453dbb8a29551ade11d89825ca812e05317eaeb,18,Tendies Token,TEND
0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,18,Morpheus.Network,MNW
0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6,18,Morpheus Infrastructure Token,MITx
0x6810e776880c02933d47db1b9fc05908e5386b96,18,Gnosis Token,GNO
0xb78b3320493a4efaa1028130c5ba26f0b6085ef8,18,Dracula Token,DRC
0xa1d65e8fb6e87b60feccbc582f7f97804b725521,18,DXdao,DXD
0xb1e9157c2fdcc5a856c8da8b2d89b6c32b3c1229,18,Zenfuse Trading Platform Token,ZEFU
0x0f7f961648ae6db43c75663ac7e5414eb79b5704,18,XIO Network,XIO
0xc626d951eff8e421448074bd2ad7805c6d585793,18,Tiger King,TKING
0xbaac2b4491727d78d2b78815144570b9f2fe8899,18,The Doge NFT,DOG
0x298d492e8c1d909d3f63bc4a36c66c64acb3d695,18,PolkaBridge,PBR
0x159751323a9e0415dd3d6d42a1212fe9f4a0848c,18,INFI,INFI
0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,18,Golem Network Token,GLM
0x1b9baf2a3edea91ee431f02d449a1044d5726669,18,CliffordInu,CLIFF
0x4e0fca55a6c3a94720ded91153a27f60e26b9aa8,18,Boost,BOOST
0xc4de189abf94c57f396bd4c52ab13b954febefd8,18,B.20,B20
0x49e833337ece7afe375e44f4e3e8481029218e5c,18,Value Liquidity,VALUE
0x25377ddb16c79c93b0cbf46809c8de8765f03fcd,18,Synthetic CBDAO,SBREE
0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097,18,Realio Network,RIO
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,18,Pikachu,Pikachu
0xbdea5bb640dbfc4593809deec5cdb8f99b704cd2,2,Direwolftoken.com,DIREWOLF
0x3b62f3820e0b035cc4ad602dece6d796bc325325,18,DEUS,DEUS
0xd6327ce1fb9d6020e8c2c0e124a1ec23dcab7536,18,Cum Inu,CUMINU
0xac0104cca91d167873b8601d2e71eb3d4d8c33e0,18,Crowns,CWS
0xac8e13ecc30da7ff04b842f21a62a1fb0f10ebd5,9,BabyDoge Coin,BABYDOGE
0x5dc02ea99285e17656b8350722694c35154db1e8,8,BOND,BOND
0xadb2437e6f65682b85f814fbc12fec0508a7b1d0,18,UniCrypt,UNCX
0x1695936d6a953df699c38ca21c2140d497c08bd9,18,SynLev,SYN
0x72630b1e3b42874bf335020ba0249e3e9e47bafc,18,Paypolitan Token,EPAN
0x00c2999c8b2adf4abc835cc63209533973718eb1,18,New World Order,STATE
0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,18,MCDEX Token,MCB
0x1e18821e69b9faa8e6e75dffe54e7e25754beda0,18,KIMCHI.finance,KIMCHI
0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54,18,HAPI,HAPI
0x6b9f031d718dded0d681c20cb754f97b3bb81b78,18,Geeq,GEEQ
0x9ceb84f92a0561fa3cc4132ab9c0b76a59787544,18,DokiDokiFinance,DOKI
0x9695e0114e12c0d3a3636fab5a18e6b737529023,18,DFYN Token,DFYN
0x88ef27e69108b2633f8e1c184cc37940a075cc02,18,dego.finance,DEGO
0x9355372396e3f6daf13359b7b607a3374cc638e0,4,WHALE,WHALE
0xda23d301761e4e2bf474951f978f6dfb6f3c9f14,9,Tsuki Inu,TKINU
0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed,18,Rainicorn,RAINI
0x68a3637ba6e75c0f66b61a42639c4e9fcd3d4824,18,MoonToken,MOON
0xf418588522d5dd018b425e472991e52ebbeeeeee,18,Ethereum Push Notification Service,PUSH
0x63b8b7d4a3efd0735c4bffbd95b332a55e4eb851,18,DigiCol Token,DGCL
0x1d37986f252d0e349522ea6c3b98cb935495e63e,18,ChartEx,CHART
0x32a7c02e79c4ea1008dd6564b35f131428673c41,18,CRUST,CRU
0x1f3f9d3068568f8040775be2e8c03c103c61f3af,18,Archer DAO Governance Token,ARCH
0xd8e3fb3b08eba982f2754988d70d57edc0055ae6,9,Zoracles,ZORA
0x04969cd041c0cafb6ac462bd65b536a5bdb3a670,18,Wrapped OMI Token,wOMI
0x514cdb9cd8a2fb2bdcf7a3b8ddd098caf466e548,9,Red Panda,REDPANDA
0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,18,Pundi X Token,PUNDIX
0x595832f8fc6bf59c85c527fec3740a1b7a361269,6,PowerLedger,POWR
0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,18,PoolTogether,POOL
0xeb57bf569ad976974c1f861a5923a59f40222451,18,LOOMI,LOOMI
0x1b980e05943de3db3a459c72325338d327b6f5a9,18,Bitgear,GEAR
0x0c7d5ae016f806603cb1782bea29ac69471cab9c,18,Bifrost,BFC
0xc813ea5e3b48bebeedb796ab42a30c5599b01740,4,Autonio,NIOX
0x0e2298e3b3390e3b945a5456fbf59ecc3f55da16,18,YAM,YAM
0xbe9375c6a420d2eeb258962efb95551a5b722803,18,StormX,STMX
0x0cdf9acd87e940837ff21bb40c9fd55f68bba059,18,Public Mint,MINT
0x7ae1d57b58fa6411f32948314badd83583ee0e8c,18,Paper,PAPER
0xa393473d64d2f9f026b60b6df7859a689715d092,8,Lattice Token,LTX
0x106d3c66d22d2dd0446df23d7f5960752994d600,9,Labra,LABRA
0xeeeeeeeee2af8d0e1940679860398308e0ef24d6,18,Ethverse Token,ETHV
0x798d1be841a82a273720ce31c822c61a67a601c3,9,Digg,DIGG
0x51b4b27a7bd296fd34ca7c469f49d5bcd7fe5137,18,CIBS,CIBS
0xf79f9020560963422ecc9c0c04d3a21190bbf045,9,Baby Saitama Inu,BABYSAITAMA
0xa1f7c9c6d19e2d0bf20729cb0bf03338a90bed9b,18,XUSD Prime Coin,XUSDP
0xd13cfd3133239a3c73a9e535a5c4dadee36b395c,18,VAIOT Token,VAI
0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c,18,Utrust Token,UTK
0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,18,Route,ROUTE
0x3a1311b8c404629e38f61d566cefefed083b9670,9,Piccolo Inu,PINU
0xfe2786d7d1ccab8b015f6ef7392f67d778f8d8d7,18,Parsiq Token,PRQ
0xc146b7cdbaff065090077151d391f4c96aa09e0c,9,MultiChainCapital,MCC
0x3b9be07d622accaed78f479bc0edabfd6397e320,18,Lossless Token,LSS
0xf5b1fd29d23e98db2d9ebb8435e1082e3b38fb65,9,Kishimoto Inu,KISHIMOTO
0x4206931337dc273a630d328da6441786bfad668f,8,Dogecoin,DOGE
0xcfeb09c3c5f0f78ad72166d55f9e6e9a60e96eec,18,vEmpire Gamer Token,VEMP
0xee06a81a695750e71a662b51066f2c74cf4478a0,18,decentral.games,$DG
0xca1207647ff814039530d7d35df0e1dd2e91fa84,18,dHedge DAO Token,DHT
0xf527d24391c767b86b8e91385e1ce9c54d230a2b,9,Tsuzuki Inu,TZKI
0xba9d4199fab4f26efe3551d490e3821486f135ba,8,SwissBorg Token,CHSB
0x0563dce613d559a47877ffd1593549fb9d3510d6,18,SuperBid,SUPERBID
0xf59ae934f6fe444afc309586cc60a84a0f89aaea,18,Polkadex,PDEX
0x9196e18bc349b1f64bc08784eae259525329a1ad,18,PUSSY token,PUSSY
0xf0d33beda4d734c72684b5f9abbebf715d0a7935,6,NuNet Utility Token,NTX
0xe61fdaf474fac07063f2234fb9e60c1163cfa850,18,Coin Utility Token,COIN
0xb1dc9124c395c1e97773ab855d66e879f053a289,18,yAxis,YAX
0x2edf094db69d6dcd487f1b3db9febe2eec0dd4c5,18,ZeroSwapToken,ZEE
0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,18,UnmarshalToken,MARSH
0x661ab0ed68000491d98c796146bcf28c20d7c559,18,Shadows Network,DOWS
0xc28e27870558cf22add83540d2126da2e4b464c2,18,SashimiToken,SASHIMI
0x2e1e15c44ffe4df6a0cb7371cd00d5028e571d14,18,Mettalex,MTLX
0x4d953cf077c0c95ba090226e59a18fcf97db44ec,18,MINISWAP,MINI
0x81313f7c5c9c824236c9e4cba3ac4b049986e756,18,HippoFinance,HIPPO
0x961c8c0b1aad0c0b10a51fef6a867e3091bcef17,18,DeFiYieldProtocol,DYP
0xf99d58e463a2e07e5692127302c20a191861b4d6,18,Anyswap,ANY
0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,18,XRUNE Token,XRUNE
0x12d102f06da35cc0111eb58017fd2cd28537d0e1,18,Vox.Finance,VOX
0x87de305311d5788e8da38d19bb427645b09cb4e5,18,Verox,VRX
0xba8a621b4a54e61c442f5ec623687e2a942225ef,18,Sandclock,QUARTZ
0xae78736cd615f374d3085123a210448e74fc6393,18,Rocket Pool ETH,rETH
0xeb58343b36c7528f23caae63a150240241310049,18,Nimbus,NBU
0x275f5ad03be0fa221b4c6649b8aee09a42d9412a,18,Monavale,MONA
0x0dd1989e4b0e82f154b729ff47f8c9a4f4b2cc1c,18,Milf Token,MILF
0x4b4d2e899658fb59b1d518b68fe836b100ee8958,18,MIS,MIS
0x4688a8b1f292fdab17e9a90c8bc379dc1dbd8713,18,Cover Protocol Governance Token,COVER
0xc0134b5b924c2fca106efb33c45446c466fbe03e,18,aleph.im,ALEPH
0x295b42684f90c77da7ea46336001010f2791ec8c,18,Xi Token,XI
0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7,18,Tidal Token,TIDAL
0xdf801468a808a32656d2ed2d2d80b72a129739f4,8,Somnium Space Cubes,CUBE
0xd98f75b1a3261dab9eed4956c93f33749027a964,2,ShareToken,SHR
0x1beef31946fbbb40b877a72e4ae04a8d1a5cee06,18,Parachute,PAR
0xc5b3d3231001a776123194cf1290068e8b0c783b,18,LIT,LIT
0x16980b3b4a3f9d89e33311b5aa8f80303e5ca4f8,6,KIRA Network,KEX
0x5beabaebb3146685dd74176f68a0721f91297d37,18,Bounce Token,BOT
0xb9ef770b6a5e12e45983c5d80545258aa38f3b78,10,0chain,ZCN
0x903bef1736cddf2a537176cf3c64579c3867a881,9,ichi.farm,ICHI
0xb6ff96b8a8d214544ca0dbc9b33f7ad6503efd32,18,SYNC,SYNC
0xc3eb2622190c57429aac3901808994443b64b466,18,ORO Token,ORO
0xc9ce70a381910d0a90b30d408cc9c7705ee882de,18,Nyan.finance,NYAN
0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,18,Numeraire,NMR
0xdf2c7238198ad8b389666574f2d8bc411a4b7428,18,Mainframe Token,MFT
0x944eee930933be5e23b690c8589021ec8619a301,9,MUNCH Token,MUNCH
0x3af33bef05c2dcb3c7288b77fe1c8d2aeba4d789,18,Kromatika,KROM
0x850aab69f0e0171a9a49db8be3e71351c8247df4,18,Konomi,KONO
0x4c327471c44b2dacd6e90525f9d629bd2e4f662c,18,GHOST,GHOST
0x16631e53c20fd2670027c6d53efe2642929b285c,18,pTokens SAFEMOON,pSAFEMOON
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,9,Seigniorage Shares,SHARE
0x808507121b80c02388fad14726482e061b8da827,18,Pendle,PENDLE
0x368b3a58b5f49392e5c9e4c998cb0bb966752e51,18,MIC,MIC
0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,2,Gemini dollar,GUSD
0x8a854288a5976036a725879164ca3e91d30c6a1b,18,GET,GET
0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,18,Friends With Benefits Pro,FWB
0x03be5c903c727ee2c8c4e9bc0acc860cca4715e2,18,Capsule Coin,CAPS
0x0d02755a5700414b26ff040e1de35d337df56218,18,Bend Token,BEND
0x32353a6c91143bfd6c7d363b546e62a9a2489a20,18,Adventure Gold,AGLD
0x12f649a9e821f90bb143089a6e56846945892ffb,18,uDOO,uDOO
0xcf8335727b776d190f9d15a54e6b9b9348439eee,18,Whackd,WHACKD
0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a,18,Shibaverse,VERSE
0x66d28cb58487a7609877550e1a34691810a6b9fc,8,Koinos,KOIN
0xb2089a7069861c8d90c8da3aacab8e9188c0c531,8,Green,GREEN
0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,18,GAMEE,GMEE
0x7e77dcb127f99ece88230a64db8d595f31f1b068,18,Escrowed Illuvium 2,sILV2
0xa5def515cfd373d17830e7c1de1639cb3530a112,18,DePo Token,DEPO
0xf80d589b3dbe130c270a69f1a69d050f268786df,18,Datamine,DAM
0xcfef8857e9c80e3440a823971420f7fa5f62f020,18,Confetti,CFTI
0x70e8de73ce538da2beed35d14187f6959a8eca96,6,XSGD,XSGD
0xa0afaa285ce85974c3c881256cb7f225e3a1178a,18,Wrapped CRES,wCRES
0xb2279b6769cfba691416f00609b16244c0cf4b20,18,Waifu,WAIF
0x8ab98c28295ea3bd2db6ac8b3ca57a625c054bd1,18,SunflowerToken,SFR
0x50de6856358cc35f3a9a57eaaa34bd4cb707d2cd,18,RAZOR,RAZOR
0xed35af169af46a02ee13b9d79eb57d6d68c1749e,18,OMI Token,OMI
0xb1f4b66104353ec63d8d59d3da42c0b4fb06e7f3,9,Floki Inu,FLOKI
0x5caf454ba92e6f2c929df14667ee360ed9fd5b26,18,Dev,DEV
0xac3211a5025414af2866ff09c23fc18bc97e79b1,18,DOVU,DOV
0x16756ec1deb89a2106c35e0b586a799d0a61837d,18,Chedda Token,CHEDDA
0xf2f9a7e93f845b3ce154efbeb64fb9346fcce509,18,UniPower,POWER
0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4,18,Sylo,SYLO
0x8eb24319393716668d768dcec29356ae9cffe285,8,SingularityNET Token,AGI
0xb9871cb10738eada636432e86fc0cb920dc3de24,18,PRIA,PRIA
0xe0ad1806fd3e7edf6ff52fdb822432e847411033,18,OnX.finance,ONX
0x33349b282065b0284d756f0577fb39c158f935e6,18,Maple Token,MPL
0x3db6ba6ab6f95efed1a6e794cad492faaabf294d,8,LTO Network Token,LTO
0x6a7ef4998eb9d0f706238756949f311a59e05745,18,Kenysians Network,KEN
0x34950ff2b487d9e5282c5ab342d08a2f712eb79f,18,EFFORCE IEO,WOZX
0x4ece5c5cfb9b960a49aae739e15cdb6cfdcc5782,9,Doont Buy,DBUY
0x90d702f071d2af33032943137ad0ab4280705817,18,yffs.finance,YFFS
0x9aeb50f542050172359a0e1a25a9933bc8c01259,8,oinfinance,OIN
0xd31a59c85ae9d8edefec411d448f90841571b89c,9,Wrapped SOL (Wormhole),SOL
0x51fe2e572e97bfeb1d719809d743ec2675924edc,18,VLaunch,VPAD
0xe88f8313e61a97cec1871ee37fbbe2a8bf3ed1e4,18,Sora Validator Token,VAL
0x93b2fff814fcaeffb01406e80b4ecd89ca6a021b,9,Grumpy Cat,GRUMPY
0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d,18,Fuse Token,FUSE
0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba,18,Botto,BOTTO
0xe796d6ca1ceb1b022ece5296226bf784110031cd,18,Blind Boxes Token,BLES
0x1c9491865a1de77c5b6e19d2e6a5f1d7a6f2b25f,18,Antimatter.Finance Governance Token,MATTER
0x07597255910a51509ca469568b048f2597e72504,18,Uptrennd,1UP
0x795dbf627484f8248d3d6c09c309825c1563e873,18,SNP Token,SNP
0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa,18,QANX Token,QANX
0xe89c20096b636ffec9fd26d1a623f42a33ead309,18,Oogear,OG
0x4b2c54b80b77580dc02a0f6734d3bad733f50900,9,Kiba Inu,KIBA
0xeef9f339514298c6a857efcfc1a762af84438dee,18,Hermez Network Token,HEZ
0x4c2e59d098df7b6cbae0848d66de2f8a4889b9c3,18,Fodl,FODL
0xdfdb7f72c1f195c5951a234e8db9806eb0635346,18,Feisty Doge NFT,NFD
0x913d8adf7ce6986a8cbfee5a54725d9eea4f0729,18,EASY,EASY
0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,18,DEXTF Token,DEXTF
0xd03b6ae96cae26b743a6207dcee7cbe60a425c70,18,unibot.cash,UNDB
0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,18,pNetwork Token,PNT
0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,18,ZAP TOKEN,ZAP
0xdcb01cc464238396e213a6fdd933e36796eaff9f,18,Yield,YLD
0xea319e87cf06203dae107dd8e5672175e3ee976c,18,SURF.Finance,SURF
0x0d6ae2a429df13e44a07cd2969e085e4833f64a0,18,PolkaBridge,PBR
0x72f020f8f3e8fd9382705723cd26380f8d0c66bb,18,PLOT,PLOT
0x7c8155909cd385f120a56ef90728dd50f9ccbe52,15,Nahmii,NII
0x80c8c3dcfb854f9542567c8dac3f44d709ebc1de,18,MilkyWay Token by SpaceSwap v2,MILK2
0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,18,Function X,FX
0x34612903db071e888a4dadcaa416d3ee263a87b9,18,ethart,arte
0x5af2be193a6abca9c8817001f45744777db30756,8,Voyager,VGX
0x3758e00b100876c854636ef8db61988931bb8025,18,Uniqly,UNIQ
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,18,SSV Token,SSV
0x0dde6f6e345bfd23f3f419f0dfe04e93143b44fb,18,SOTA,SOTA
0xb6c4267c4877bb0d6b1685cfd85b0fbe82f105ec,18,Relevant,REL
0x1426cc6d52d1b14e2b3b1cb04d57ea42b39c4c7c,9,Jomon Shiba,JSHIBA
0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,18,JasmyCoin,JASMY
0x41a3dba3d677e573636ba691a70ff2d606c29666,18,GoBlank Token,BLANK
